3
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
1
0
0
1
2
1
1
2
0
0
0
1
2
4
1
3
6
4
5
2
5
25
27
19
31
25
17
18
46
28
30
28
36
21
22
38
32
32
21
40
19
27
34
40
68
26
51
36
23
42
30
35
41
50
41
41
43
39
45
50
33
55
25
50
33
30
50
38
31
25
62
60
57
58
60
36
37
56
59
43
37
60
43
43
77
50
62
58
91
34
50
95
73
75
73
65
54
41
73
93
92
81
99
35
26
104
65
76
59
99
51
45
113
80
110
100
131
73
63
145
125
116
123
128
72
62
194
151
181
161
191
86
95
259
210
249
222
126
121
112
251
239
320
292
236
157
102
271
309
340
202
233
140
135
237
253
214
220
239
142
97
238
227
224
218
197
132
111
243
183
218
212
220
109
110
278
237
257
211
273
139
77
288
189
176
159
158
91
94
223
192
158
161
144
84
66
124
144
138
117
103
68
47
58
121
107
78
74
56
59
106
126
106
96
98
65
51
100
75
79
68
75
54
57
80
85
76
77
60
54
44
95
87
90
76
80
48
50
89
78
104
96
67
54
45
104
109
103
87
101
72
71
106
112
110
100
163
79
115
161
196
184
178
178
132
109
228
248
231
242
267
217
266
318
347
324
261
342
210
183
433
415
477
216
412
438
310
785
813
687
621
755
546
357
964
863
895
834
762
575
429
1189
908
858
857
805
536
441
884
899
885
564
328
559
607
1233
1036
1057
762
501
631
588
1217
1222
1148
890
954
568
508
984
848
807
750
638
426
306
578
679
680
521
447
326
243
508
442
378
435
437
278
203
429
356
347
337
285
227
159
302
267
267
204
228
133
119
158
201
175
163
148
107
94
199
153
138
123
122
96
74
123
126
118
123
113
86
54
119
113
86
110
92
77
60
87
87
100
